1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
63	60	15	80	1	32	28	87	45	44	51	62	10	12	89	29	83	52	55	95	99	64	4	7	93
95	94	72	89	39	61	14	28	84	86	90	74	96	91	69	68	46	65	53	18	34	81	67	31	25
64	27	71	61	94	32	11	73	44	5	40	72	39	37	47	96	78	54	68	80	97	19	69	31	13
97	12	77	55	38	76	92	37	32	1	61	53	68	69	48	71	78	82	57	70	75	74	62	41	49
56	80	47	20	64	81	54	48	7	27	37	97	62	52	23	11	79	9	14	40	18	93	86	76	15
83	86	42	24	10	11	12	37	3	35	55	72	40	65	49	16	27	77	53	7	44	88	57	22	89
30	50	68	78	94	82	1	86	98	89	93	39	84	8	33	55	16	14	29	61	20	99	36	10	75
6	13	93	86	72	64	9	7	83	80	50	88	35	74	81	3	90	34	48	22	62	10	92	19	94
94	61	25	85	50	37	68	30	22	54	13	39	55	66	49	2	18	43	80	15	82	11	90	89	8
8	98	3	84	28	7	48	67	35	10	95	19	52	78	62	44	89	79	72	50	21	70	82	81	22
4	19	7	75	63	21	88	22	31	1	39	72	97	53	76	62	65	80	64	38	71	52	51	58	50
52	81	26	40	35	74	58	95	94	75	73	39	88	56	63	15	27	61	12	3	55	6	87	84	8
26	43	36	18	12	39	30	62	16	95	40	66	44	74	91	67	61	59	34	22	21	6	82	70	15
4	69	47	79	46	43	98	17	19	87	10	70	26	60	64	53	11	38	48	40	90	95	96	5	23
59	57	95	17	9	53	3	34	12	68	92	47	78	88	49	31	54	35	65	77	43	25	72	56	48
52	82	56	51	22	72	58	35	15	7	98	83	87	19	32	11	67	66	23	99	70	80	48	17	78
45	57	98	61	66	72	41	99	74	24	78	59	79	71	10	51	7	3	49	22	35	9	36	62	55
24	48	39	77	99	31	22	1	7	17	10	74	12	70	16	84	34	52	66	79	98	9	89	57	42
40	14	70	82	86	13	32	80	4	11	6	18	76	62	50	17	97	53	71	29	34	44	75	23	28
36	95	78	72	31	5	98	24	47	84	11	39	58	10	25	12	49	74	71	37	28	44	69	75	62
79	57	93	20	4	77	85	44	31	91	7	15	33	3	66	18	10	72	76	56	62	65	86	16	38
80	8	40	36	98	82	86	61	89	26	32	97	59	62	72	2	46	47	42	68	60	28	12	29	45
35	75	74	66	72	25	54	21	28	62	92	51	64	93	55	2	80	69	23	43	96	27	10	63	71
8	83	91	95	82	4	15	55	85	51	13	7	71	86	76	64	96	41	46	45	70	3	47	5	26
9	93	26	40	86	59	98	28	10	75	66	48	85	63	87	41	34	18	12	69	30	33	82	51	24
58	51	78	38	21	56	84	91	35	74	55	11	43	49	1	45	54	50	65	9	7	10	72	88	76
97	35	25	26	63	54	59	27	60	43	38	76	51	73	18	41	30	15	45	77	34	14	52	8	67
29	13	30	59	53	69	84	66	50	45	89	46	48	33	16	74	92	28	24	31	34	47	41	57	2
35	63	93	3	97	70	38	7	88	84	42	22	43	24	52	87	59	95	45	73	40	89	68	90	96
96	51	78	87	10	15	21	11	14	60	48	46	88	55	92	36	25	5	1	95	99	54	89	91	56
42	5	21	57	65	2	80	4	30	64	40	63	89	41	69	10	66	97	19	50	62	38	15	95	96
61	64	56	65	72	10	15	99	11	13	37	20	42	41	39	73	47	31	71	80	93	96	26	85	81
14	62	78	67	49	34	16	35	21	20	69	84	83	93	25	31	97	91	24	30	89	10	86	26	65
94	88	29	60	36	10	23	4	76	45	26	19	21	47	61	77	34	41	71	20	3	15	2	70	54
55	82	86	33	31	22	70	65	49	24	64	63	20	2	44	17	71	80	50	67	87	6	85	5	90
94	40	57	63	95	45	26	1	88	48	29	23	30	72	5	76	91	64	21	32	52	13	85	53	27
63	20	51	75	41	47	1	26	37	25	9	4	29	49	69	62	8	76	24	42	17	27	18	72	55
58	24	2	4	97	54	55	39	91	57	41	47	93	96	12	59	20	27	65	66	25	77	51	61	60
37	68	77	36	49	22	26	76	64	2	91	92	74	31	38	24	11	69	99	93	5	79	25	30	53
67	36	13	64	26	52	12	65	76	95	39	94	91	62	92	51	19	55	7	29	63	18	30	42	47
90	18	61	23	17	35	80	9	21	69	11	99	12	98	96	44	20	7	64	77	76	36	57	25	94
29	39	68	41	73	89	61	1	86	75	55	52	32	27	71	60	37	9	18	4	28	95	76	84	8
5	53	14	69	90	74	96	93	4	99	83	63	65	52	47	88	34	6	58	11	70	19	2	54	68
64	7	11	1	10	37	46	18	92	47	74	27	17	28	49	71	55	56	53	40	54	36	57	60	94
7	78	80	5	25	4	17	1	40	54	3	32	2	98	50	57	51	26	34	59	99	46	85	95	22
66	13	82	20	58	50	43	90	5	65	30	72	91	56	18	42	79	11	86	59	52	3	29	40	92
32	24	92	31	95	45	48	69	13	66	94	26	52	7	89	11	82	97	87	65	61	25	63	28	75
87	90	60	86	66	57	24	70	12	23	73	34	45	97	82	49	30	62	7	54	95	22	11	64	1
40	99	39	6	54	29	65	24	98	91	84	83	9	16	92	88	3	78	85	57	36	42	30	10	79
84	66	39	36	42	31	34	55	77	52	95	64	85	58	33	6	50	87	96	3	92	45	53	80	26
59	15	96	66	73	1	60	5	36	53	6	65	27	90	61	12	29	57	13	16	68	83	58	81	32
52	38	57	44	25	70	3	5	30	99	86	62	60	12	87	32	1	73	81	42	13	28	45	14	21
46	70	98	86	2	74	93	73	55	64	94	29	71	24	12	75	33	83	77	78	68	90	21	52	35
27	48	66	41	17	78	70	36	13	56	79	51	68	16	44	62	28	39	6	82	85	89	43	74	90
60	62	21	84	80	68	61	42	71	33	12	5	27	48	11	54	85	90	8	6	9	87	75	24	86
51	67	64	28	77	46	42	26	87	22	61	12	74	57	31	14	72	88	83	3	20	50	17	16	89
79	81	50	22	67	93	73	83	45	18	52	13	14	4	58	5	34	39	80	47	68	23	90	55	65
64	2	55	43	50	68	35	75	66	76	12	94	74	21	80	14	92	88	59	93	99	48	9	8	89
1	59	12	87	7	27	58	26	77	18	62	86	42	60	79	4	20	96	3	50	13	74	88	83	6
4	72	82	46	71	22	62	18	91	50	42	88	93	31	58	83	59	54	11	25	33	48	85	60	5
95	74	42	81	67	21	56	70	2	83	51	50	36	80	17	61	28	62	6	89	44	18	26	68	88
6	92	8	66	28	90	87	23	46	18	15	29	7	91	20	83	30	25	51	39	11	47	50	56	14
29	11	43	83	30	51	89	9	33	10	72	81	39	88	34	82	50	60	48	14	12	18	61	24	57
3	52	62	88	30	94	40	53	39	97	67	95	33	71	58	69	10	51	72	19	99	89	36	1	44
34	45	96	55	97	27	54	11	19	93	56	86	8	80	77	62	49	82	66	61	84	90	25	5	70
59	55	37	53	69	10	36	23	11	40	74	33	91	87	3	29	84	8	13	5	21	34	76	22	80
54	55	80	38	41	66	98	65	90	10	53	51	34	63	27	59	14	60	82	77	39	1	43	93	96
15	96	9	89	28	21	59	31	55	26	77	86	61	94	72	46	90	12	66	25	41	39	43	27	8
6	8	21	38	13	15	80	50	81	20	31	71	37	33	44	88	5	70	60	89	76	49	10	34	68
4	10	21	65	40	86	58	39	92	91	38	37	94	73	67	15	95	33	46	3	87	32	74	89	55
11	48	97	79	7	29	78	21	95	96	80	23	77	31	1	68	94	92	86	30	14	47	76	5	26
75	2	61	93	38	82	23	8	98	73	1	5	74	37	9	94	28	15	47	35	88	18	95	44	41
66	76	72	52	77	61	33	17	51	63	37	6	29	5	9	50	1	99	49	13	85	8	64	78	59
57	65	22	79	76	77	73	70	87	15	83	25	13	54	44	85	19	72	80	46	92	81	53	51	33
33	85	4	38	96	16	10	99	23	88	42	69	11	60	34	46	95	8	51	14	27	72	59	19	50
75	26	97	87	92	17	35	22	79	36	31	48	7	90	8	55	64	30	72	59	45	91	80	44	27
60	98	4	87	36	77	90	24	97	18	52	27	31	10	40	82	1	14	89	28	37	94	25	92	17
65	9	13	5	75	66	53	62	1	95	80	7	84	77	26	11	52	96	27	87	14	64	79	48	34
28	30	14	90	23	8	3	18	16	63	76	12	37	82	77	60	59	93	71	10	43	98	97	21	65
56	75	21	27	9	4	18	55	65	37	20	16	66	58	38	19	67	2	93	34	10	83	52	70	90
36	48	94	15	57	22	38	95	10	31	40	97	92	26	76	3	33	44	98	70	74	73	55	23	52
70	79	35	57	7	49	23	62	15	61	68	93	37	94	77	17	33	85	51	95	48	6	64	8	14
41	31	13	86	96	68	38	65	2	19	8	98	88	99	63	24	91	85	42	60	90	45	69	79	83
74	86	62	43	64	50	10	22	85	49	11	35	54	82	59	17	92	80	73	24	52	83	76	28	93
16	2	62	18	8	34	28	26	36	70	17	7	40	57	5	88	15	44	13	74	22	63	35	11	69
54	58	97	57	74	36	46	27	60	22	34	63	19	8	40	16	65	68	56	17	80	96	47	26	50
9	33	28	80	22	97	46	17	1	72	3	75	59	90	89	92	12	82	37	84	29	69	70	47	98
87	97	91	61	39	11	64	3	62	57	94	73	22	38	26	50	72	65	18	13	15	21	89	48	16
56	48	79	42	6	34	80	18	97	86	74	24	51	50	8	28	75	15	22	40	46	82	25	67	96
94	73	96	92	50	60	91	75	4	39	76	51	56	72	21	52	41	95	26	78	2	1	3	62	35
43	8	55	16	67	35	97	20	71	18	96	48	5	81	2	53	17	89	45	31	7	70	11	78	91
86	16	15	2	38	69	17	78	27	41	94	67	20	31	58	30	1	8	3	19	52	37	79	55	88
81	98	27	6	43	88	63	66	8	5	65	39	32	55	82	22	24	79	3	56	35	92	23	34	25
63	62	99	1	36	17	38	9	46	43	51	55	92	75	45	88	41	3	8	2	4	33	78	31	68
64	19	62	73	86	79	90	10	46	91	47	12	81	99	16	28	74	20	75	98	4	13	66	72	18
77	12	61	46	25	57	71	28	62	30	49	36	19	64	4	74	92	58	90	98	16	82	65	10	3
90	83	47	4	21	60	54	85	66	56	61	65	2	7	53	36	69	55	30	59	39	71	96	63	32
71	83	50	13	62	30	52	22	31	84	91	25	1	89	70	79	87	46	15	78	58	77	42	21	66
37	26	31	66	83	1	86	59	67	68	82	71	27	7	91	4	11	44	96	62	73	45	23	53	2
43	41	31	44	50	34	71	14	78	72	68	76	40	20	95	55	33	19	17	12	92	64	87	67	53
16	35	96	58	26	18	42	61	78	14	74	48	62	5	46	65	95	85	87	54	28	53	51	2	70
71	35	15	78	53	93	41	70	6	57	86	76	54	75	10	74	1	42	3	94	91	8	95	18	67
56	24	82	13	42	58	63	59	98	65	38	18	88	70	32	96	35	86	29	45	97	83	71	46	41
47	50	25	92	1	78	38	97	46	89	58	2	36	64	95	54	37	3	16	70	21	39	85	77	29
60	98	52	99	21	30	36	45	3	35	77	24	64	97	20	48	26	39	84	43	72	91	80	57	14
45	82	38	78	52	30	66	18	31	24	36	90	3	74	6	19	79	46	83	63	97	61	80	26	20
62	59	67	64	35	98	80	94	34	32	88	40	4	99	57	33	76	68	90	77	12	55	8	65	85
73	93	11	89	62	42	18	84	61	2	47	91	4	22	1	24	74	25	14	79	75	43	82	20	5
33	18	19	11	51	43	41	91	99	75	67	49	46	2	4	55	28	32	70	21	61	16	7	66	93
50	22	10	17	62	98	55	91	26	86	46	58	13	34	75	73	96	63	42	27	14	88	1	99	51
20	68	4	30	7	88	43	67	10	47	74	59	19	12	81	70	36	90	32	73	27	97	64	65	93
94	36	19	14	23	80	66	12	82	17	85	46	57	31	9	11	69	99	47	62	29	41	32	91	72
79	9	52	62	17	74	34	66	87	72	65	95	82	38	60	48	3	29	25	42	56	70	64	61	15
35	24	13	43	4	92	30	98	6	54	82	97	44	32	7	57	46	79	36	78	9	19	73	15	50
86	38	96	35	71	25	56	53	84	88	68	98	4	85	26	43	32	73	41	65	50	63	30	28	16
49	22	21	26	63	9	81	84	43	56	19	4	77	88	52	10	35	95	57	71	38	98	7	42	65
45	69	95	50	89	65	83	64	49	88	97	40	16	61	4	74	59	56	87	92	85	42	43	32	94
25	70	50	49	51	89	34	53	97	42	48	92	11	30	88	77	56	10	27	24	65	69	28	44	46
37	85	51	38	4	80	62	53	79	25	91	58	7	3	6	24	81	61	83	93	39	8	16	65	46
34	6	62	64	18	20	93	3	41	58	52	75	30	92	9	86	70	88	73	28	25	7	38	16	85
81	85	83	89	52	90	51	20	46	62	23	67	30	13	56	95	53	10	25	74	41	97	11	19	68
46	88	1	35	81	29	92	8	28	39	24	3	51	38	80	60	53	5	78	21	37	91	2	64	79
56	58	68	67	78	54	5	2	10	85	99	27	33	30	9	21	76	90	86	89	82	44	57	88	69
6	5	65	36	99	11	86	94	27	87	16	59	52	45	67	41	49	12	69	47	44	20	98	82	43
55	84	20	85	68	45	38	78	18	77	14	10	3	56	98	47	31	64	30	80	74	9	60	50	26
23	49	62	37	65	89	40	72	36	43	38	50	35	60	26	42	41	87	13	98	88	68	44	18	48
41	86	42	28	88	16	39	85	13	69	62	54	57	25	76	46	23	3	14	4	40	11	61	63	70
29	61	56	58	88	27	40	38	2	33	50	6	17	68	1	36	87	37	47	95	52	42	65	74	24
4	55	15	41	65	80	52	40	22	96	69	57	86	85	9	17	21	90	34	46	59	18	7	77	97
60	43	77	30	19	45	32	38	11	89	50	75	93	97	64	72	57	87	98	26	96	80	53	65	67
39	21	3	33	22	91	27	98	19	46	52	93	4	12	59	78	18	40	63	47	60	26	57	11	61
59	29	33	85	91	16	77	49	65	34	74	9	48	3	27	39	2	67	68	58	24	6	94	14	13
64	22	53	96	95	60	37	63	17	7	23	88	83	61	41	48	76	28	35	90	2	99	81	71	86
87	70	96	91	88	3	89	46	45	77	5	30	37	36	38	11	56	29	81	69	60	32	78	51	54
12	24	79	37	51	81	74	20	5	25	73	38	47	66	7	3	49	50	48	13	31	61	84	54	86
21	73	17	78	39	51	37	57	72	79	49	20	85	12	30	65	25	60	15	47	7	58	3	62	18
90	23	82	92	51	34	99	64	91	72	33	10	97	71	8	25	38	40	60	14	27	84	69	62	58
58	73	40	35	13	17	63	23	82	28	3	54	85	25	93	79	99	96	62	76	55	44	47	27	80
80	44	65	78	57	4	70	59	76	84	95	97	75	35	96	89	47	56	27	82	85	33	26	19	91
6	57	36	53	20	17	16	60	56	8	18	76	33	86	80	91	94	46	87	83	10	63	34	25	41
23	64	15	35	96	42	55	50	78	3	99	18	43	61	56	32	81	24	29	76	84	21	31	86	13
69	74	8	52	83	80	97	60	35	88	1	46	99	49	53	76	19	13	82	42	55	9	15	54	33
64	89	83	25	71	37	68	85	62	43	35	63	50	49	56	76	81	66	38	15	19	67	3	29	90
51	25	9	55	28	96	97	56	75	31	66	87	74	94	89	41	29	71	98	81	12	59	3	86	48
84	71	10	23	66	90	76	20	86	46	62	6	57	4	74	14	63	80	91	40	16	45	41	69	61
61	69	6	13	46	60	28	37	94	48	7	5	20	8	93	67	42	22	21	89	72	83	27	29	33
84	79	18	41	81	91	69	39	82	50	26	62	3	93	56	2	15	64	63	9	35	57	49	5	32
21	14	92	2	70	88	20	49	95	89	62	60	55	37	82	76	83	43	5	97	77	3	52	38	36
5	36	11	73	66	78	46	98	61	50	69	41	43	15	72	67	89	93	6	74	47	82	12	55	21
16	92	26	98	7	96	97	34	75	39	14	45	47	31	83	4	69	51	5	22	25	74	12	21	24
23	60	21	39	50	11	34	36	25	53	87	63	82	94	17	69	98	38	24	1	40	16	49	10	68
36	11	61	18	83	85	89	30	47	42	57	82	86	31	63	35	68	87	12	59	69	78	41	24	92
37	88	32	39	29	10	48	60	18	16	59	28	85	30	70	33	24	96	7	63	98	95	43	11	55
10	79	18	33	78	89	27	57	21	87	66	42	59	45	73	19	1	3	41	81	4	85	60	9	5
67	6	78	98	34	53	76	28	25	12	49	24	81	79	95	92	11	69	14	62	54	72	50	57	41
71	11	52	98	45	34	69	29	68	23	19	99	49	27	17	78	76	16	89	47	15	90	18	5	35
36	94	42	74	68	81	4	46	27	67	35	96	78	91	19	47	57	1	45	82	56	8	48	84	92
48	1	62	89	64	7	45	22	97	87	50	94	57	72	20	34	77	38	44	41	85	75	37	67	13
4	77	38	39	40	89	22	46	37	18	44	36	23	16	5	55	53	75	90	32	60	51	98	83	84
79	90	64	33	60	48	67	75	16	65	86	47	85	76	69	4	68	95	80	2	61	71	15	91	63
92	73	2	29	90	43	18	95	62	75	50	99	3	80	31	20	47	94	68	23	17	88	38	86	81
67	42	62	93	4	80	97	9	7	71	38	41	23	36	50	73	64	86	16	63	53	28	95	59	78
62	92	42	76	11	86	10	22	95	90	53	68	83	40	72	91	19	8	84	71	51	29	13	75	1
57	8	42	96	2	85	14	22	29	32	77	70	62	15	52	20	76	7	49	24	89	93	53	69	79
59	78	56	14	47	16	51	75	8	64	17	82	85	43	90	44	96	81	22	69	13	4	95	45	11
65	77	62	61	1	17	26	33	16	64	27	48	3	70	68	9	84	56	88	10	60	67	42	4	69
44	56	3	5	54	74	16	86	97	2	55	51	45	98	77	73	14	29	19	20	21	53	47	28	10
8	61	60	56	47	33	49	28	72	88	66	4	22	5	91	99	74	35	9	55	83	17	29	20	71
52	23	74	1	38	35	17	22	81	54	41	98	88	82	50	37	68	4	25	53	29	73	30	77	43
89	45	20	47	78	84	99	5	65	44	46	62	79	85	70	76	80	52	32	22	60	87	11	69	64
48	67	92	44	19	73	50	70	78	53	80	5	87	11	15	74	13	10	86	55	7	30	36	56	95
77	66	67	11	1	25	41	58	75	61	92	59	85	50	44	26	94	43	20	51	16	3	27	39	24
34	69	82	90	35	55	93	64	41	51	73	98	66	20	72	54	19	89	44	70	13	74	83	50	4
5	7	51	36	61	35	91	19	26	32	64	70	37	21	39	66	88	20	68	82	78	50	71	47	69
29	39	44	47	54	74	6	3	80	36	55	85	92	65	23	34	12	43	84	28	49	66	96	82	38
81	50	95	31	61	23	12	59	36	67	99	92	77	94	70	74	65	69	71	5	26	64	37	49	56
51	56	37	67	62	17	93	71	30	96	69	58	53	16	46	73	22	90	87	11	21	1	34	38	55
19	94	79	70	74	96	21	61	87	15	8	81	6	7	97	18	37	55	99	65	56	90	33	14	2
55	74	18	39	10	57	66	22	41	96	79	3	9	86	19	68	40	67	25	71	21	51	56	54	24
75	35	51	82	28	24	88	49	13	72	76	23	53	26	40	34	52	93	19	2	90	10	86	32	21
80	38	60	66	89	41	10	65	86	95	44	55	98	6	26	74	51	52	31	42	27	34	13	36	9
71	66	45	78	52	64	94	14	27	81	7	99	72	32	67	5	51	93	74	40	98	36	26	62	65
54	11	70	21	64	71	45	7	49	18	82	53	41	56	88	8	66	23	90	72	77	2	52	76	24
77	16	10	22	62	1	65	55	46	53	43	61	54	31	79	71	15	86	68	91	52	40	25	45	70
48	44	25	67	90	1	26	60	61	10	21	56	85	11	53	78	38	14	51	29	41	33	28	81	35
97	75	34	30	36	18	61	84	95	9	57	79	6	73	63	28	4	56	59	5	26	87	68	29	15
30	15	12	64	3	94	22	42	74	25	27	79	11	66	7	31	84	68	89	80	59	73	55	4	40
49	14	80	39	29	56	8	48	2	93	53	41	65	54	63	5	71	15	75	77	7	18	92	25	31
66	16	72	39	89	1	12	24	67	21	2	60	93	38	10	50	99	59	56	54	35	9	87	32	23
40	38	19	54	67	90	8	70	47	41	16	62	26	22	55	74	48	75	29	24	77	99	93	45	69
76	86	17	48	50	33	47	38	54	29	63	59	67	52	25	69	75	62	88	10	90	40	12	57	35
65	98	56	2	10	22	38	28	44	50	75	19	23	41	5	52	69	58	79	4	92	25	66	72	31
59	80	96	95	85	15	28	81	73	42	41	82	98	23	37	69	47	1	93	30	3	17	10	78	83
45	92	33	82	36	29	84	60	57	11	59	30	26	61	8	42	20	16	93	49	1	96	27	55	87
59	10	12	96	37	86	95	84	32	15	69	90	36	22	35	24	31	46	34	76	55	38	75	28	16
24	97	9	79	43	59	17	45	28	14	21	30	31	57	40	80	60	98	32	55	95	88	93	74	27
20	40	99	51	54	70	60	41	9	93	43	3	18	56	71	87	82	22	24	42	38	94	29	10	76
93	68	25	37	7	62	34	30	27	20	79	56	57	4	9	95	61	5	24	10	32	91	78	65	43
78	1	47	13	99	41	61	92	32	91	85	12	48	82	98	20	67	11	10	68	26	5	75	23	43
72	33	79	74	48	22	40	60	50	28	69	30	19	71	75	51	13	1	91	84	82	20	85	49	83
85	76	56	92	12	17	26	6	2	73	98	36	51	74	14	37	58	69	13	65	53	66	24	10	54
64	14	3	43	22	71	57	21	99	60	52	75	54	30	32	25	13	23	92	47	63	65	90	79	6
91	40	32	52	26	80	95	19	39	78	45	5	47	73	62	92	13	38	21	57	9	30	99	29	28
77	83	46	62	68	12	33	27	56	98	65	15	81	79	35	10	91	99	31	86	71	93	58	50	85
77	96	92	7	63	13	55	91	49	50	25	38	1	98	56	27	79	10	17	36	8	76	81	73	69
73	43	72	95	67	41	45	61	40	78	79	3	39	46	82	98	84	91	90	80	42	56	66	13	68
2	23	97	75	45	95	86	22	57	96	58	48	52	32	24	12	21	76	70	65	38	27	62	20	59
40	61	35	6	9	88	79	26	95	44	74	36	85	8	67	22	14	73	98	16	80	33	47	59	11
46	50	5	51	6	88	94	92	74	13	66	14	29	82	3	77	84	27	21	83	19	79	33	32	64
5	44	92	90	11	61	39	62	81	14	75	28	71	13	96	22	87	2	73	59	21	10	84	27	33
75	1	14	83	48	6	34	31	37	60	35	54	72	26	36	9	33	94	47	82	20	15	79	57	86
77	80	20	3	88	75	76	49	43	32	34	23	42	17	1	86	53	4	57	25	64	14	59	82	72
32	35	31	27	81	40	48	14	80	28	42	89	99	91	54	5	55	62	93	76	90	7	67	87	94
1	98	24	75	36	41	48	67	45	88	55	26	66	11	15	25	12	35	42	83	30	46	78	89	19
20	10	45	91	30	48	78	28	49	11	72	88	56	53	60	86	14	66	8	1	65	73	12	55	29
93	32	54	68	18	12	82	74	92	31	25	65	2	44	42	58	1	81	52	94	26	35	8	77	98
89	68	69	88	30	76	63	14	12	32	28	79	18	82	8	98	64	43	13	78	42	81	58	90	34
90	71	74	28	91	56	79	22	15	34	25	50	76	68	13	7	63	16	53	66	80	38	60	44	20
16	31	26	43	34	68	74	75	32	76	41	21	24	63	64	35	11	12	98	72	49	86	82	5	84
39	86	25	76	74	85	3	68	16	40	73	37	64	43	62	78	23	14	20	8	70	69	93	41	48
55	54	44	62	77	64	48	45	60	89	24	10	75	49	70	97	80	14	58	56	76	34	36	3	40
88	71	2	49	42	13	22	93	53	39	67	69	98	37	62	33	41	47	40	17	36	34	63	78	50
21	85	23	27	58	89	51	66	57	36	99	25	7	5	97	71	72	82	48	18	93	44	19	34	31
69	48	85	6	98	68	21	42	54	14	76	26	95	31	19	5	79	9	75	35	34	53	84	24	52
54	58	98	18	63	49	3	23	79	14	12	8	81	2	17	51	57	70	43	61	40	26	56	90	80
72	5	67	70	21	26	73	51	38	60	61	13	80	27	16	23	42	90	69	7	58	64	11	94	81
73	9	50	2	12	34	87	46	28	81	32	47	62	72	99	20	55	25	49	65	93	24	36	39	13
41	65	99	87	43	97	52	63	35	50	64	45	15	93	13	61	17	86	39	5	10	82	81	58	36
24	7	17	65	33	15	74	43	41	98	37	94	81	30	88	50	19	31	5	4	58	70	47	63	35
47	77	30	36	59	50	90	13	99	66	26	84	45	24	27	1	61	96	28	19	4	10	29	12	69
86	83	70	6	84	43	57	37	48	31	2	65	14	98	46	63	85	45	13	74	40	93	36	78	12
42	30	49	94	28	91	99	43	87	73	56	38	63	75	33	48	65	18	14	11	62	59	45	15	78
70	58	93	27	23	71	95	74	96	64	4	21	1	25	30	72	46	87	73	80	26	9	14	83	16
89	37	59	86	87	85	99	79	36	96	13	43	52	57	50	76	92	12	24	9	49	84	28	83	73
78	71	74	16	60	24	96	79	31	61	47	21	12	14	86	23	93	57	58	9	35	51	2	65	41
66	2	59	90	54	71	62	20	51	93	96	44	65	46	23	16	14	49	79	48	27	37	84	82	61
73	81	74	20	82	79	62	37	43	95	5	36	18	1	72	42	53	49	94	9	38	17	66	10	55
84	80	38	54	95	53	71	87	88	77	92	20	31	82	49	94	76	72	12	58	33	50	63	39	90
11	52	43	34	77	24	18	64	54	69	36	26	67	33	9	63	40	10	94	53	47	83	97	51	58
98	27	1	79	26	70	38	88	49	19	69	51	85	20	58	29	39	71	45	23	14	4	12	92	91
52	54	50	19	56	20	9	64	84	81	53	49	75	39	11	71	30	47	90	87	88	38	6	23	26
35	3	73	59	47	41	12	90	83	39	50	93	57	44	43	96	17	28	15	34	14	79	18	91	67
44	7	16	71	6	36	28	83	15	57	8	34	29	3	82	64	63	65	18	52	70	25	49	50	24
37	61	68	86	85	43	95	63	33	42	26	35	28	93	69	53	13	40	38	54	17	5	8	22	36
22	85	3	87	88	15	53	50	58	78	6	49	47	65	60	67	71	8	24	18	42	38	92	62	13
23	7	99	78	5	57	37	59	52	65	3	45	54	47	22	50	56	13	24	55	68	98	77	70	18
61	23	54	82	43	27	95	13	83	70	22	90	16	44	53	73	46	72	19	94	50	68	75	26	20
83	97	7	44	48	72	86	98	85	22	82	4	20	65	47	99	17	57	46	75	8	41	55	30	89
11	20	35	6	22	68	4	84	40	57	12	58	30	96	70	32	3	69	60	27	88	91	47	52	51
73	80	60	44	97	32	72	24	9	71	17	2	35	28	21	68	13	18	33	55	50	79	82	29	36
67	83	9	92	19	72	1	24	37	97	68	14	69	50	81	65	59	62	86	18	40	80	73	78	27
40	46	82	22	78	39	21	83	70	57	79	99	97	50	77	9	87	49	61	81	89	26	42	88	7
34	68	80	18	27	23	25	92	41	8	91	64	3	47	9	54	33	42	96	22	73	6	62	2	94
97	12	75	20	40	19	30	51	13	99	53	81	33	16	9	82	71	56	42	98	90	18	76	48	91
38	50	22	53	81	69	99	76	65	60	59	71	9	12	11	15	58	3	19	89	55	39	47	43	45
87	24	67	79	47	26	6	92	95	97	9	90	51	48	96	45	40	46	39	41	38	7	32	5	99
81	47	83	61	68	12	34	59	31	95	33	58	45	50	85	87	35	93	73	5	70	3	39	10	7
72	78	85	16	75	71	59	69	21	46	35	50	6	8	95	19	33	97	23	41	88	61	13	12	80
90	7	52	72	82	19	91	94	5	83	3	16	26	39	95	62	11	81	69	15	75	88	84	1	2
62	32	11	37	41	30	65	72	69	2	7	73	61	95	19	45	98	38	16	10	29	20	14	35	92
34	58	62	11	74	36	1	35	87	99	33	24	68	88	8	15	16	76	39	12	32	57	82	63	20
62	34	83	7	5	93	79	60	25	61	57	81	33	76	14	35	53	78	50	92	97	68	24	58	11
19	91	66	90	10	73	56	39	78	83	6	36	74	16	85	49	69	35	77	8	54	47	53	4	45
80	50	25	49	2	40	33	77	62	74	14	61	16	1	35	27	15	83	23	91	46	82	21	44	58
75	7	38	97	93	57	53	20	46	84	13	69	88	82	32	52	54	58	37	71	2	34	87	96	11
19	6	93	76	63	90	23	31	77	21	95	37	96	3	66	32	18	80	55	85	91	87	68	1	46
35	70	9	85	78	50	16	86	80	68	8	21	89	2	93	61	74	98	73	32	29	43	99	12	51
40	41	93	58	53	50	35	10	52	63	90	64	82	6	74	13	47	30	66	18	48	17	36	51	95
78	23	99	15	51	14	36	55	13	45	63	83	88	16	74	95	89	72	33	42	97	93	2	34	39
21	35	15	43	16	77	61	42	49	98	37	51	29	31	8	14	80	33	53	10	89	60	45	2	52
86	65	4	82	43	49	87	85	7	45	89	18	13	29	5	94	71	75	16	61	28	9	64	92	35
16	75	77	2	22	68	56	19	49	39	58	21	76	45	73	67	35	10	31	33	55	7	82	51	87
22	77	20	54	24	52	90	72	86	88	95	96	38	31	18	87	6	33	47	78	41	63	2	10	56
11	20	85	14	33	98	32	92	93	24	22	97	79	19	36	18	83	23	1	59	72	66	39	58	82
36	10	68	30	56	51	74	4	44	89	5	32	11	42	86	82	8	80	91	79	38	81	14	83	77
7	50	26	63	97	81	28	51	36	20	6	62	31	1	82	58	52	98	12	69	95	89	59	44	23
32	39	2	31	56	50	41	29	5	78	49	30	95	96	52	59	93	77	68	79	71	11	74	81	28
93	72	4	47	20	39	13	18	56	38	67	92	1	28	55	2	42	59	74	8	85	76	75	88	31
8	29	30	57	25	55	47	79	62	40	3	60	22	37	31	58	75	70	23	39	50	48	72	81	45
